0	0	1	6	3	2	6	3	2	2	2	4	5	2	cat_21	cat_46	cat_34	cat_7	cat_0	cat_30	cat_43	cat_43	cat_1	cat_40	cat_42	cat_13	cat_9	cat_22	cat_13	cat_5	cat_30	cat_28	cat_25	cat_33	cat_36	cat_22	cat_1	cat_20	cat_26	cat_40
1	1	2	3	4	7	4	0	3	4	2	1	6	2	cat_21	cat_11	cat_14	cat_10	cat_30	cat_35	cat_24	cat_7	cat_16	cat_28	cat_34	cat_14	cat_7	cat_46	cat_48	cat_6	cat_25	cat_24	cat_22	cat_27	cat_26	cat_42	cat_47	cat_18	cat_2	cat_41
1	3	5	6	2	5	2	3	3	11	2	2	5	3	cat_35	cat_16	cat_47	cat_0	cat_25	cat_47	cat_43	cat_18	cat_25	cat_22	cat_7	cat_44	cat_19	cat_2	cat_42	cat_1	cat_0	cat_35	cat_38	cat_41	cat_21	cat_1	cat_28	cat_15	cat_25	cat_39
0	1	4	4	3	2	2	1	3	3	0	5	3	1	cat_45	cat_1	cat_40	cat_3	cat_38	cat_27	cat_12	cat_47	cat_30	cat_47	cat_14	cat_13	cat_37	cat_9	cat_24	cat_46	cat_27	cat_33	cat_40	cat_20	cat_0	cat_0	cat_14	cat_4	cat_28	cat_38
0	1	3	3	3	0	1	0	3	1	0	4	5	3	cat_5	cat_20	cat_21	cat_6	cat_35	cat_42	cat_33	cat_17	cat_11	cat_28	cat_47	cat_24	cat_46	cat_1	cat_24	cat_23	cat_23	cat_44	cat_32	cat_5	cat_35	cat_19	cat_20	cat_6	cat_4	cat_38
1	2	0	3	2	4	3	3	4	4	2	2	4	6	cat_45	cat_42	cat_1	cat_41	cat_31	cat_22	cat_41	cat_47	cat_39	cat_10	cat_49	cat_32	cat_34	cat_16	cat_35	cat_18	cat_30	cat_16	cat_6	cat_9	cat_11	cat_39	cat_20	cat_28	cat_1	cat_44
1	5	2	5	1	2	5	2	3	3	3	3	2	2	cat_6	cat_35	cat_23	cat_27	cat_12	cat_7	cat_41	cat_4	cat_18	cat_41	cat_2	cat_46	cat_18	cat_36	cat_22	cat_40	cat_17	cat_46	cat_8	cat_41	cat_12	cat_23	cat_13	cat_34	cat_30	cat_16
0	4	2	3	2	5	4	3	2	7	2	5	6	1	cat_13	cat_20	cat_2	cat_32	cat_12	cat_38	cat_36	cat_34	cat_33	cat_40	cat_28	cat_12	cat_6	cat_9	cat_42	cat_46	cat_37	cat_26	cat_46	cat_22	cat_49	cat_41	cat_41	cat_27	cat_9	cat_5
0	2	4	5	2	3	6	1	6	3	3	6	3	1	cat_8	cat_24	cat_15	cat_36	cat_39	cat_20	cat_15	cat_21	cat_2	cat_43	cat_48	cat_39	cat_22	cat_28	cat_4	cat_18	cat_17	cat_21	cat_2	cat_22	cat_10	cat_7	cat_41	cat_38	cat_8	cat_3
0	2	3	4	1	4	5	1	6	6	1	1	5	1	cat_31	cat_2	cat_18	cat_44	cat_13	cat_41	cat_48	cat_20	cat_2	cat_13	cat_42	cat_13	cat_31	cat_4	cat_18	cat_21	cat_7	cat_7	cat_46	cat_13	cat_29	cat_31	cat_20	cat_46	cat_6	cat_46
0	5	5	7	3	2	0	2	2	6	3	0	3	0	cat_36	cat_21	cat_35	cat_16	cat_27	cat_0	cat_30	cat_9	cat_12	cat_0	cat_38	cat_45	cat_39	cat_39	cat_40	cat_16	cat_14	cat_11	cat_19	cat_35	cat_37	cat_32	cat_43	cat_4	cat_13	cat_21
0	1	5	5	1	2	3	1	2	4	0	2	4	5	cat_5	cat_42	cat_33	cat_7	cat_3	cat_6	cat_26	cat_48	cat_25	cat_31	cat_34	cat_17	cat_38	cat_13	cat_26	cat_36	cat_49	cat_7	cat_20	cat_1	cat_3	cat_15	cat_49	cat_18	cat_26	cat_12
0	2	6	9	2	2	3	1	1	4	3	1	0	3	cat_17	cat_7	cat_25	cat_19	cat_26	cat_0	cat_49	cat_35	cat_23	cat_49	cat_22	cat_7	cat_27	cat_47	cat_19	cat_21	cat_12	cat_7	cat_27	cat_49	cat_37	cat_8	cat_10	cat_33	cat_3	cat_37
0	1	4	2	3	6	5	4	5	7	2	0	4	1	cat_19	cat_21	cat_34	cat_9	cat_18	cat_47	cat_26	cat_0	cat_8	cat_40	cat_8	cat_3	cat_29	cat_41	cat_18	cat_36	cat_1	cat_4	cat_2	cat_38	cat_31	cat_8	cat_48	cat_48	cat_34	cat_7
0	3	1	3	1	2	1	1	1	3	4	2	4	5	cat_23	cat_31	cat_41	cat_32	cat_31	cat_3	cat_5	cat_14	cat_29	cat_23	cat_30	cat_47	cat_27	cat_34	cat_29	cat_15	cat_0	cat_22	cat_35	cat_44	cat_36	cat_24	cat_16	cat_6	cat_36	cat_5
0	0	3	6	2	3	2	0	1	2	5	3	1	3	cat_43	cat_25	cat_41	cat_27	cat_44	cat_46	cat_12	cat_49	cat_10	cat_5	cat_40	cat_13	cat_9	cat_38	cat_39	cat_29	cat_48	cat_29	cat_14	cat_28	cat_3	cat_43	cat_41	cat_34	cat_0	cat_19
1	0	9	1	0	6	4	3	1	3	2	1	7	2	cat_43	cat_47	cat_18	cat_16	cat_35	cat_49	cat_24	cat_19	cat_1	cat_1	cat_32	cat_15	cat_46	cat_4	cat_38	cat_15	cat_15	cat_9	cat_11	cat_30	cat_33	cat_30	cat_7	cat_16	cat_27	cat_45
0	2	2	5	1	4	4	4	4	4	2	2	3	3	cat_36	cat_46	cat_29	cat_48	cat_31	cat_38	cat_2	cat_41	cat_4	cat_2	cat_28	cat_33	cat_44	cat_2	cat_34	cat_31	cat_3	cat_49	cat_41	cat_48	cat_29	cat_49	cat_18	cat_41	cat_27	cat_14
0	1	3	1	2	2	2	3	4	7	2	1	1	2	cat_49	cat_27	cat_43	cat_40	cat_48	cat_11	cat_0	cat_30	cat_44	cat_34	cat_9	cat_19	cat_15	cat_18	cat_16	cat_26	cat_28	cat_5	cat_36	cat_22	cat_11	cat_32	cat_28	cat_45	cat_21	cat_44
1	1	1	3	3	1	1	3	4	3	3	5	5	2	cat_15	cat_45	cat_18	cat_9	cat_2	cat_3	cat_48	cat_22	cat_22	cat_23	cat_32	cat_18	cat_31	cat_5	cat_8	cat_39	cat_29	cat_4	cat_8	cat_18	cat_35	cat_8	cat_28	cat_40	cat_33	cat_26
1	2	4	3	2	3	4	2	1	4	3	2	7	3	cat_31	cat_23	cat_34	cat_8	cat_40	cat_48	cat_16	cat_35	cat_28	cat_49	cat_5	cat_28	cat_49	cat_20	cat_19	cat_29	cat_30	cat_10	cat_36	cat_43	cat_40	cat_14	cat_5	cat_39	cat_23	cat_47
1	1	2	6	2	3	3	2	3	5	1	3	1	1	cat_35	cat_35	cat_12	cat_36	cat_28	cat_8	cat_8	cat_43	cat_32	cat_26	cat_23	cat_38	cat_43	cat_34	cat_8	cat_3	cat_48	cat_13	cat_35	cat_16	cat_22	cat_45	cat_48	cat_47	cat_6	cat_22
0	2	5	2	1	3	3	1	3	3	3	1	3	2	cat_43	cat_2	cat_26	cat_26	cat_9	cat_41	cat_24	cat_43	cat_28	cat_36	cat_48	cat_39	cat_15	cat_21	cat_43	cat_6	cat_43	cat_17	cat_25	cat_6	cat_28	cat_36	cat_26	cat_39	cat_8	cat_10
1	2	2	3	0	4	6	2	2	4	2	1	1	1	cat_9	cat_19	cat_1	cat_25	cat_23	cat_7	cat_46	cat_34	cat_46	cat_49	cat_34	cat_0	cat_31	cat_14	cat_17	cat_36	cat_5	cat_20	cat_36	cat_25	cat_41	cat_45	cat_5	cat_22	cat_10	cat_6
1	3	2	3	4	1	5	3	2	5	3	2	2	3	cat_35	cat_49	cat_6	cat_44	cat_36	cat_5	cat_44	cat_24	cat_16	cat_32	cat_27	cat_2	cat_19	cat_5	cat_25	cat_30	cat_32	cat_21	cat_35	cat_36	cat_41	cat_27	cat_48	cat_10	cat_45	cat_2
0	3	9	4	1	2	4	0	2	4	1	1	6	2	cat_2	cat_25	cat_37	cat_23	cat_32	cat_49	cat_28	cat_21	cat_45	cat_23	cat_7	cat_43	cat_47	cat_40	cat_42	cat_39	cat_12	cat_34	cat_1	cat_19	cat_40	cat_44	cat_13	cat_43	cat_49	cat_6
1	1	2	2	0	5	3	1	3	4	3	4	1	1	cat_17	cat_20	cat_36	cat_4	cat_28	cat_45	cat_11	cat_30	cat_2	cat_49	cat_34	cat_42	cat_13	cat_20	cat_29	cat_15	cat_9	cat_20	cat_46	cat_19	cat_4	cat_19	cat_20	cat_25	cat_48	cat_46
1	1	6	8	4	1	5	4	3	8	4	2	6	2	cat_13	cat_6	cat_41	cat_1	cat_4	cat_2	cat_1	cat_37	cat_43	cat_41	cat_43	cat_38	cat_46	cat_28	cat_46	cat_41	cat_20	cat_48	cat_33	cat_21	cat_46	cat_36	cat_30	cat_30	cat_23	cat_28
1	1	2	4	3	0	1	1	2	2	1	2	2	2	cat_15	cat_27	cat_19	cat_21	cat_36	cat_0	cat_27	cat_14	cat_27	cat_38	cat_7	cat_20	cat_41	cat_34	cat_0	cat_15	cat_30	cat_33	cat_40	cat_5	cat_43	cat_12	cat_5	cat_13	cat_2	cat_20
0	2	5	2	1	5	2	4	5	6	1	3	4	3	cat_33	cat_3	cat_48	cat_9	cat_12	cat_19	cat_9	cat_45	cat_17	cat_23	cat_34	cat_22	cat_23	cat_39	cat_46	cat_42	cat_14	cat_37	cat_5	cat_21	cat_19	cat_8	cat_29	cat_9	cat_17	cat_29
1	2	1	4	2	4	4	4	5	4	1	3	2	1	cat_45	cat_16	cat_16	cat_8	cat_6	cat_23	cat_11	cat_4	cat_3	cat_4	cat_24	cat_19	cat_33	cat_45	cat_38	cat_17	cat_46	cat_47	cat_49	cat_24	cat_25	cat_15	cat_2	cat_18	cat_44	cat_5
0	1	3	2	2	4	3	0	6	3	2	3	8	0	cat_29	cat_3	cat_48	cat_44	cat_3	cat_5	cat_42	cat_48	cat_4	cat_39	cat_13	cat_29	cat_42	cat_17	cat_3	cat_22	cat_4	cat_45	cat_31	cat_46	cat_12	cat_33	cat_32	cat_49	cat_6	cat_29
1	1	3	3	1	2	8	2	3	2	1	3	1	1	cat_25	cat_3	cat_14	cat_18	cat_1	cat_8	cat_0	cat_20	cat_24	cat_47	cat_17	cat_42	cat_23	cat_26	cat_47	cat_48	cat_42	cat_43	cat_36	cat_46	cat_7	cat_48	cat_29	cat_20	cat_22	cat_38
0	3	2	4	0	3	5	0	1	7	2	2	2	3	cat_14	cat_27	cat_26	cat_10	cat_0	cat_38	cat_25	cat_47	cat_43	cat_39	cat_30	cat_32	cat_42	cat_44	cat_41	cat_44	cat_29	cat_6	cat_2	cat_35	cat_42	cat_17	cat_39	cat_42	cat_11	cat_34
0	1	4	4	1	0	11	0	3	4	3	3	5	5	cat_28	cat_6	cat_38	cat_49	cat_8	cat_10	cat_48	cat_0	cat_38	cat_29	cat_27	cat_40	cat_4	cat_1	cat_14	cat_14	cat_23	cat_34	cat_15	cat_20	cat_7	cat_12	cat_19	cat_16	cat_44	cat_10
1	5	3	9	3	1	5	0	4	2	1	2	4	1	cat_48	cat_37	cat_20	cat_23	cat_6	cat_36	cat_20	cat_44	cat_24	cat_2	cat_26	cat_18	cat_40	cat_3	cat_2	cat_48	cat_42	cat_46	cat_1	cat_33	cat_41	cat_11	cat_43	cat_4	cat_18	cat_18
1	2	5	7	5	1	6	0	3	3	1	0	3	4	cat_28	cat_5	cat_26	cat_6	cat_41	cat_32	cat_41	cat_37	cat_14	cat_30	cat_42	cat_47	cat_42	cat_4	cat_46	cat_18	cat_1	cat_37	cat_13	cat_42	cat_20	cat_32	cat_8	cat_35	cat_6	cat_44
1	3	5	8	1	5	5	0	3	4	4	3	1	2	cat_29	cat_18	cat_7	cat_17	cat_19	cat_36	cat_36	cat_36	cat_15	cat_23	cat_16	cat_9	cat_16	cat_27	cat_25	cat_42	cat_31	cat_31	cat_6	cat_9	cat_19	cat_27	cat_29	cat_40	cat_43	cat_35
0	0	6	6	1	3	5	1	2	3	1	1	6	1	cat_43	cat_17	cat_23	cat_19	cat_34	cat_21	cat_35	cat_24	cat_29	cat_17	cat_18	cat_6	cat_20	cat_3	cat_27	cat_47	cat_29	cat_5	cat_5	cat_11	cat_3	cat_8	cat_27	cat_11	cat_38	cat_12
1	3	1	5	3	0	6	0	5	5	0	4	3	2	cat_14	cat_29	cat_48	cat_33	cat_4	cat_13	cat_24	cat_34	cat_41	cat_41	cat_39	cat_42	cat_11	cat_41	cat_7	cat_25	cat_0	cat_40	cat_33	cat_48	cat_25	cat_37	cat_40	cat_28	cat_14	cat_39
1	0	3	3	2	3	4	2	1	1	1	2	3	1	cat_26	cat_6	cat_40	cat_47	cat_44	cat_22	cat_46	cat_2	cat_6	cat_48	cat_13	cat_7	cat_23	cat_16	cat_14	cat_39	cat_11	cat_20	cat_4	cat_1	cat_34	cat_44	cat_1	cat_9	cat_32	cat_49
1	4	3	1	2	3	2	6	2	6	1	1	3	1	cat_5	cat_6	cat_2	cat_21	cat_1	cat_15	cat_5	cat_9	cat_45	cat_32	cat_11	cat_39	cat_33	cat_30	cat_2	cat_42	cat_15	cat_24	cat_32	cat_3	cat_24	cat_34	cat_15	cat_16	cat_15	cat_42
1	1	0	4	0	1	3	0	0	5	4	0	6	1	cat_16	cat_0	cat_22	cat_2	cat_13	cat_4	cat_4	cat_44	cat_10	cat_11	cat_39	cat_48	cat_38	cat_19	cat_44	cat_30	cat_33	cat_30	cat_13	cat_3	cat_36	cat_39	cat_29	cat_39	cat_14	cat_39
0	2	1	6	1	8	4	4	6	2	1	3	7	2	cat_33	cat_9	cat_5	cat_31	cat_35	cat_19	cat_39	cat_28	cat_4	cat_43	cat_12	cat_38	cat_7	cat_22	cat_32	cat_34	cat_31	cat_37	cat_47	cat_39	cat_45	cat_14	cat_1	cat_42	cat_17	cat_22
1	3	1	3	2	1	6	2	7	4	2	1	4	2	cat_39	cat_40	cat_28	cat_28	cat_0	cat_20	cat_7	cat_21	cat_47	cat_31	cat_28	cat_48	cat_20	cat_23	cat_10	cat_24	cat_29	cat_6	cat_49	cat_49	cat_34	cat_30	cat_18	cat_10	cat_35	cat_49
1	1	1	2	1	3	1	2	9	4	3	5	3	1	cat_3	cat_16	cat_29	cat_32	cat_21	cat_44	cat_34	cat_18	cat_2	cat_46	cat_19	cat_9	cat_0	cat_14	cat_4	cat_25	cat_43	cat_34	cat_36	cat_20	cat_21	cat_42	cat_14	cat_48	cat_34	cat_46
0	0	2	4	2	4	6	2	3	6	1	4	5	4	cat_37	cat_44	cat_38	cat_9	cat_18	cat_42	cat_33	cat_16	cat_33	cat_7	cat_8	cat_41	cat_33	cat_42	cat_47	cat_8	cat_5	cat_41	cat_20	cat_36	cat_5	cat_17	cat_1	cat_19	cat_10	cat_39
0	2	2	3	1	4	4	2	3	1	3	1	6	1	cat_11	cat_8	cat_11	cat_35	cat_24	cat_31	cat_23	cat_22	cat_48	cat_29	cat_16	cat_47	cat_17	cat_47	cat_46	cat_29	cat_46	cat_26	cat_32	cat_2	cat_12	cat_34	cat_41	cat_45	cat_44	cat_38
0	2	3	7	3	8	2	0	4	4	0	1	0	1	cat_7	cat_12	cat_44	cat_35	cat_24	cat_13	cat_3	cat_23	cat_6	cat_39	cat_44	cat_4	cat_16	cat_9	cat_2	cat_30	cat_15	cat_40	cat_20	cat_5	cat_12	cat_1	cat_28	cat_12	cat_7	cat_25
0	2	3	6	4	0	3	2	3	2	3	1	3	2	cat_34	cat_47	cat_32	cat_18	cat_25	cat_13	cat_2	cat_11	cat_2	cat_4	cat_6	cat_47	cat_39	cat_47	cat_26	cat_22	cat_3	cat_2	cat_37	cat_23	cat_46	cat_4	cat_33	cat_10	cat_42	cat_35
0	0	1	5	1	6	3	4	0	3	0	2	7	2	cat_20	cat_15	cat_22	cat_15	cat_29	cat_11	cat_47	cat_11	cat_8	cat_22	cat_11	cat_36	cat_28	cat_27	cat_25	cat_49	cat_2	cat_49	cat_2	cat_47	cat_44	cat_3	cat_34	cat_47	cat_16	cat_41
1	3	4	2	0	4	7	2	2	3	3	3	3	0	cat_47	cat_26	cat_47	cat_6	cat_15	cat_34	cat_34	cat_16	cat_16	cat_8	cat_19	cat_37	cat_39	cat_5	cat_31	cat_21	cat_39	cat_5	cat_7	cat_14	cat_36	cat_16	cat_42	cat_43	cat_6	cat_38
1	5	0	4	3	2	2	3	6	2	2	2	4	5	cat_28	cat_48	cat_34	cat_27	cat_25	cat_14	cat_17	cat_11	cat_23	cat_43	cat_13	cat_30	cat_42	cat_26	cat_3	cat_14	cat_7	cat_33	cat_33	cat_31	cat_41	cat_28	cat_46	cat_16	cat_14	cat_48
1	1	4	2	2	3	3	4	1	3	5	3	3	1	cat_17	cat_6	cat_41	cat_6	cat_12	cat_22	cat_4	cat_10	cat_0	cat_38	cat_41	cat_32	cat_38	cat_1	cat_14	cat_21	cat_18	cat_29	cat_1	cat_44	cat_7	cat_43	cat_19	cat_33	cat_14	cat_22
1	2	2	1	2	6	2	1	2	3	7	0	0	2	cat_0	cat_9	cat_36	cat_39	cat_1	cat_35	cat_36	cat_0	cat_38	cat_36	cat_12	cat_19	cat_3	cat_19	cat_33	cat_9	cat_35	cat_13	cat_29	cat_36	cat_3	cat_49	cat_25	cat_27	cat_48	cat_36
0	2	2	5	2	3	7	0	1	2	1	0	3	0	cat_10	cat_5	cat_13	cat_49	cat_10	cat_20	cat_41	cat_48	cat_46	cat_32	cat_13	cat_30	cat_18	cat_14	cat_22	cat_49	cat_6	cat_11	cat_28	cat_17	cat_14	cat_40	cat_42	cat_46	cat_43	cat_36
1	6	0	3	2	2	3	2	4	4	1	1	4	5	cat_38	cat_46	cat_25	cat_42	cat_22	cat_22	cat_45	cat_48	cat_25	cat_25	cat_23	cat_48	cat_28	cat_25	cat_12	cat_16	cat_34	cat_7	cat_8	cat_15	cat_38	cat_46	cat_2	cat_14	cat_41	cat_32
0	1	5	1	2	5	3	2	3	8	1	6	8	2	cat_49	cat_13	cat_17	cat_44	cat_42	cat_26	cat_44	cat_32	cat_39	cat_32	cat_18	cat_3	cat_10	cat_38	cat_8	cat_27	cat_6	cat_36	cat_9	cat_37	cat_0	cat_35	cat_42	cat_5	cat_40	cat_16
1	2	3	3	2	3	4	4	1	3	2	5	2	1	cat_46	cat_38	cat_41	cat_35	cat_13	cat_17	cat_41	cat_3	cat_48	cat_49	cat_9	cat_1	cat_5	cat_40	cat_20	cat_36	cat_4	cat_43	cat_31	cat_23	cat_44	cat_36	cat_46	cat_31	cat_18	cat_24
1	1	4	3	1	1	7	2	3	3	2	2	6	2	cat_23	cat_20	cat_4	cat_44	cat_3	cat_0	cat_1	cat_35	cat_41	cat_42	cat_16	cat_20	cat_15	cat_15	cat_10	cat_42	cat_16	cat_18	cat_14	cat_31	cat_33	cat_32	cat_47	cat_49	cat_34	cat_27
0	1	2	1	3	1	2	0	4	5	3	5	2	1	cat_25	cat_16	cat_42	cat_13	cat_23	cat_0	cat_4	cat_28	cat_34	cat_36	cat_14	cat_11	cat_18	cat_49	cat_33	cat_15	cat_5	cat_12	cat_35	cat_33	cat_34	cat_47	cat_17	cat_10	cat_17	cat_20
0	2	2	3	4	3	3	4	4	9	1	2	3	4	cat_45	cat_20	cat_38	cat_44	cat_42	cat_4	cat_19	cat_27	cat_30	cat_42	cat_15	cat_1	cat_12	cat_8	cat_46	cat_15	cat_31	cat_26	cat_24	cat_19	cat_38	cat_19	cat_0	cat_21	cat_42	cat_41
1	0	1	5	2	3	3	5	4	7	2	4	1	2	cat_28	cat_22	cat_42	cat_46	cat_10	cat_25	cat_2	cat_17	cat_23	cat_23	cat_44	cat_4	cat_32	cat_23	cat_28	cat_11	cat_0	cat_9	cat_43	cat_43	cat_19	cat_17	cat_7	cat_37	cat_38	cat_28
1	4	5	9	2	2	8	2	3	3	3	3	6	3	cat_11	cat_43	cat_46	cat_46	cat_18	cat_17	cat_18	cat_18	cat_24	cat_25	cat_10	cat_40	cat_17	cat_0	cat_14	cat_16	cat_24	cat_21	cat_44	cat_49	cat_40	cat_27	cat_34	cat_38	cat_5	cat_4
1	2	4	7	1	3	5	3	3	1	3	0	5	2	cat_2	cat_28	cat_22	cat_15	cat_43	cat_13	cat_19	cat_35	cat_42	cat_19	cat_28	cat_39	cat_14	cat_49	cat_12	cat_14	cat_23	cat_35	cat_39	cat_25	cat_34	cat_29	cat_14	cat_45	cat_29	cat_5
0	3	3	5	1	4	0	1	3	5	1	2	7	2	cat_0	cat_29	cat_36	cat_37	cat_1	cat_30	cat_20	cat_11	cat_37	cat_7	cat_17	cat_29	cat_3	cat_20	cat_0	cat_35	cat_41	cat_48	cat_44	cat_44	cat_46	cat_44	cat_12	cat_37	cat_23	cat_17
0	1	3	3	2	2	4	2	8	4	2	4	5	0	cat_34	cat_3	cat_11	cat_4	cat_29	cat_29	cat_21	cat_43	cat_4	cat_9	cat_12	cat_32	cat_3	cat_43	cat_33	cat_46	cat_15	cat_23	cat_3	cat_2	cat_2	cat_16	cat_34	cat_1	cat_24	cat_23
0	1	4	4	1	3	6	3	3	6	1	3	6	3	cat_42	cat_39	cat_5	cat_27	cat_7	cat_12	cat_24	cat_11	cat_31	cat_3	cat_2	cat_20	cat_28	cat_25	cat_7	cat_1	cat_15	cat_19	cat_12	cat_21	cat_27	cat_2	cat_43	cat_12	cat_30	cat_11
1	3	3	3	4	5	5	2	1	0	0	3	8	0	cat_19	cat_28	cat_21	cat_22	cat_4	cat_22	cat_27	cat_25	cat_9	cat_14	cat_30	cat_9	cat_0	cat_46	cat_11	cat_38	cat_26	cat_11	cat_2	cat_13	cat_22	cat_18	cat_27	cat_48	cat_9	cat_8
1	2	3	2	1	4	6	2	0	2	2	1	1	2	cat_29	cat_23	cat_39	cat_47	cat_19	cat_30	cat_33	cat_25	cat_5	cat_19	cat_36	cat_29	cat_14	cat_6	cat_8	cat_17	cat_17	cat_21	cat_32	cat_20	cat_4	cat_22	cat_21	cat_5	cat_11	cat_46
1	2	6	7	1	5	5	3	2	1	3	0	2	2	cat_11	cat_10	cat_4	cat_1	cat_13	cat_8	cat_33	cat_37	cat_39	cat_49	cat_48	cat_21	cat_45	cat_46	cat_33	cat_22	cat_18	cat_34	cat_47	cat_15	cat_39	cat_47	cat_22	cat_39	cat_15	cat_26
1	0	4	5	2	1	7	3	3	3	1	3	2	2	cat_12	cat_25	cat_30	cat_40	cat_0	cat_41	cat_39	cat_26	cat_11	cat_26	cat_24	cat_4	cat_35	cat_5	cat_33	cat_2	cat_47	cat_39	cat_11	cat_45	cat_48	cat_23	cat_27	cat_11	cat_24	cat_20
1	1	6	1	0	4	3	0	2	2	2	2	5	1	cat_24	cat_0	cat_0	cat_14	cat_9	cat_17	cat_28	cat_20	cat_38	cat_35	cat_6	cat_36	cat_19	cat_29	cat_32	cat_22	cat_33	cat_40	cat_17	cat_22	cat_31	cat_46	cat_46	cat_25	cat_36	cat_1
0	2	4	6	3	1	5	2	0	3	1	3	3	2	cat_6	cat_5	cat_24	cat_24	cat_5	cat_5	cat_14	cat_4	cat_2	cat_32	cat_25	cat_14	cat_1	cat_14	cat_0	cat_34	cat_44	cat_22	cat_13	cat_24	cat_31	cat_2	cat_13	cat_20	cat_20	cat_17
0	0	4	7	1	1	6	3	5	7	1	1	5	4	cat_0	cat_29	cat_8	cat_27	cat_6	cat_49	cat_47	cat_14	cat_14	cat_26	cat_43	cat_4	cat_23	cat_47	cat_43	cat_31	cat_46	cat_30	cat_44	cat_33	cat_29	cat_12	cat_26	cat_45	cat_20	cat_8
1	4	2	2	2	8	7	1	2	9	6	3	1	2	cat_25	cat_23	cat_30	cat_32	cat_17	cat_2	cat_4	cat_34	cat_41	cat_30	cat_34	cat_5	cat_6	cat_38	cat_1	cat_4	cat_5	cat_13	cat_20	cat_38	cat_44	cat_44	cat_8	cat_47	cat_25	cat_0
0	5	4	4	3	1	4	1	7	4	2	3	2	2	cat_44	cat_42	cat_48	cat_18	cat_29	cat_1	cat_17	cat_14	cat_19	cat_49	cat_24	cat_23	cat_18	cat_28	cat_9	cat_16	cat_5	cat_47	cat_24	cat_32	cat_41	cat_27	cat_32	cat_5	cat_38	cat_41
0	0	3	5	3	4	4	4	3	1	1	4	4	3	cat_3	cat_28	cat_35	cat_38	cat_36	cat_24	cat_19	cat_13	cat_7	cat_12	cat_33	cat_27	cat_39	cat_11	cat_40	cat_4	cat_9	cat_38	cat_45	cat_16	cat_21	cat_7	cat_12	cat_35	cat_39	cat_43
0	0	1	0	3	2	7	3	3	1	0	0	7	1	cat_29	cat_1	cat_22	cat_38	cat_5	cat_37	cat_42	cat_38	cat_38	cat_16	cat_5	cat_33	cat_42	cat_13	cat_32	cat_31	cat_46	cat_31	cat_16	cat_22	cat_46	cat_38	cat_13	cat_4	cat_25	cat_24
0	6	2	3	0	2	5	2	1	2	3	1	6	1	cat_14	cat_45	cat_34	cat_15	cat_8	cat_31	cat_38	cat_32	cat_0	cat_37	cat_30	cat_16	cat_45	cat_2	cat_7	cat_14	cat_7	cat_37	cat_22	cat_23	cat_6	cat_16	cat_44	cat_6	cat_9	cat_36
0	0	2	7	3	4	2	4	2	7	6	2	4	1	cat_26	cat_18	cat_16	cat_8	cat_47	cat_12	cat_25	cat_5	cat_20	cat_9	cat_24	cat_32	cat_34	cat_41	cat_39	cat_34	cat_6	cat_25	cat_31	cat_4	cat_39	cat_41	cat_23	cat_29	cat_8	cat_47
0	1	8	3	2	3	3	0	2	1	5	3	0	2	cat_13	cat_42	cat_48	cat_48	cat_21	cat_10	cat_44	cat_40	cat_38	cat_6	cat_36	cat_41	cat_9	cat_1	cat_14	cat_11	cat_28	cat_4	cat_6	cat_40	cat_49	cat_29	cat_49	cat_1	cat_0	cat_25
0	0	1	6	4	3	2	2	4	3	3	7	6	2	cat_19	cat_45	cat_27	cat_33	cat_35	cat_11	cat_16	cat_19	cat_44	cat_48	cat_43	cat_11	cat_26	cat_24	cat_5	cat_0	cat_33	cat_5	cat_20	cat_25	cat_49	cat_16	cat_42	cat_45	cat_42	cat_34
1	3	5	2	4	5	4	3	3	3	3	0	5	2	cat_38	cat_41	cat_43	cat_11	cat_9	cat_48	cat_21	cat_46	cat_14	cat_10	cat_46	cat_35	cat_15	cat_21	cat_18	cat_47	cat_16	cat_48	cat_30	cat_44	cat_43	cat_3	cat_47	cat_41	cat_21	cat_12
1	2	4	2	1	4	3	0	6	4	4	3	2	3	cat_29	cat_48	cat_8	cat_15	cat_36	cat_42	cat_38	cat_41	cat_0	cat_12	cat_4	cat_39	cat_8	cat_32	cat_10	cat_13	cat_11	cat_21	cat_23	cat_11	cat_12	cat_17	cat_38	cat_16	cat_48	cat_8
1	3	2	4	1	3	2	5	3	1	1	5	5	3	cat_19	cat_15	cat_26	cat_7	cat_45	cat_24	cat_2	cat_40	cat_28	cat_46	cat_48	cat_35	cat_16	cat_11	cat_1	cat_25	cat_3	cat_3	cat_34	cat_47	cat_48	cat_24	cat_39	cat_28	cat_18	cat_2
0	5	1	5	1	3	2	1	6	6	1	5	4	3	cat_42	cat_28	cat_31	cat_25	cat_9	cat_42	cat_35	cat_32	cat_19	cat_17	cat_49	cat_30	cat_20	cat_0	cat_17	cat_14	cat_44	cat_4	cat_5	cat_37	cat_9	cat_6	cat_38	cat_29	cat_14	cat_49
0	5	6	5	3	2	2	1	3	2	1	6	6	1	cat_7	cat_7	cat_38	cat_40	cat_26	cat_13	cat_34	cat_20	cat_43	cat_27	cat_43	cat_10	cat_1	cat_40	cat_32	cat_45	cat_10	cat_2	cat_20	cat_14	cat_32	cat_44	cat_11	cat_43	cat_20	cat_17
